title,true,pred_label
ILLEGAL ALIEN ARRESTED FOR SHOOTING Teen Girlfriend and 3 Yr Old Son And Lighting Them On Fire While Boy Was Still Alive Was Previously Deported [VIDEO],0,0
Top Senate Democrat urges Trump to name China a currency manipulator,1,1
EXCLUSIVE: “AMERICA 2021” Hilarious Poem Describes What America Looks Like After 4 Years Of President Trump,0,0
 John McCain Says Trump Is F*cked: ‘Lots Of Shoes To Drop From This Centipede’ (VIDEO),0,0
"Trump to host Norway's Solberg on Jan. 10, White House says",1,1
Democrats see budget fight as chance to force Trump's hand on 'Dreamers',1,1
Trump blasts 'rigged' rules on picking Republican delegates,1,1
TRUMP TELLS THOUSANDS At FL Rally “Barack Hussein Obama Is Founder of ISIS…Hillary Is Co-Founder” [VIDEO],0,0
ECB's Rimsevics says Trump will be 'very good' president,1,1
Australian PM says government aims to legalize same-sex marriage by year-end,1,1
"In stinging attack, France's Macron says Poland isolating itself in Europe",1,1
Clinton campaign chief Podesta: FBI probing hack of his emails,1,1
WATCH: LEFTIST DEM SENATOR Chuck Schumer Caught On Hot Mic Bragging About Relationship With Trump: “HE LIKES US…He Likes Me Anyway!”,0,0
 Fox News Tries To Discredit POTUS For Saying He Wants To Cure Cancer (VIDEO),0,0
UN AMBASSADOR SAMANTHA POWER Unmasked Hundreds of Trump Associates During 2016 Election [Video],0,0
Democrats urge full review before Senate vote on Obamacare attack,1,1
 Gym Employees Accuse Black Seahawks Star Of Trying To Rob Them (TWEETS),0,0
"Rubio warms to Trump, but won't be his vice president",1,1
95 YR OLD WWII VETERAN Writes Scathing Letter To Obama: “I can’t figure out what country you’re the president of”,0,0
Italy's 5-Star says euro referendum is 'last resort',1,1
"Trump's Supreme Court list: all conservative, some provocative",1,1
Bahraini civil society group under pressure after Israel visit,1,1
"Turkey urges U.S. to review visa suspension as lira, stocks tumble",1,1
3 CONSERVATIVE CELEBRITIES Visited Trump Last Night And Hilariously Trolled A White House Picture Of Hillary,0,0
Trump says close to decision on Afghanistan,1,1
"Threatened U.S. pullout might help, not hobble, global climate pact",1,1
Pakistan court orders release of Islamist blamed for Mumbai attacks,1,1
"U.S. House fails to pass FAA extension, hurricane tax relief",1,1
STATE DEPT EMPLOYEE TAPPED TO OVERSEE HILLARY EMAIL SCANDAL Donated $2700 To Her Campaign Only 2 Months Ago,0,0
WOW! TRUMP UNDERESTIMATED ILLEGAL VOTE: New Study Shows Up to 5.7 Million NON-CITIZENS Voted ILLEGALLY In 2008 Obama Election [VIDEO],0,0
"Medical group urges protection for doctors, patients after U.S. travel ban",1,1
CNN CLOWN Who Cries About “FAKE NEWS” Uses Unverified Story To Push Islamaphobia Lie On Viewers [VIDEO],0,0
Kurdish leader Barzani condemns Iraqi parliament vote to remove Kirkuk governor: Kurdish media,1,1
"Pope, Orthodox leader make climate change appeal to 'heal wounded creation'",1,1
Trump's opposition to trade deals fuels internal party opposition,1,1
Hurricane Harvey could push forward U.S. debt ceiling deadline: Mnuchin,1,1
WATCH: DIAMOND AND SILK Make A Surprise Visit To “THE VIEW” and It Might Be The Funniest Thing You’ve Ever Seen,0,0
 Sandy Hook Mom SHREDS Megyn Kelly For Interviewing Conspiracy Nut Alex Jones (TWEETS),0,0
"Before election, Putin proposes writing off part of Russians' debts",1,1
Gold trader's trial strains U.S.-Turkey relations,1,1
Trump administration open to additional strikes on Syria: White House,1,1
Biden outlines 'Moonshot' initiatives to fight cancer,1,1
"Factbox: Trump on Twitter (Sept 25) - NASCAR, NFL, John Kelly, Puerto Rico, John McCain, Alabama",1,1
LIBERAL HEADS EXPLODE When PIERS MORGAN Points Out Phony “Racist” Charges Against Trump VS. Muhammad Ali’s ACTUAL Racist History [VIDEO],0,0
Nigerian army says it repels suspected Boko Haram militant attack,1,1
Italy's 5-Star to battle right in runoff for Rome's beachfront,1,1
About 20 demonstrators arrested outside of Trump rally in California ,1,1
Factbox: Five facts about ex-Trump security aide Michael Flynn,1,1
BREAKING: WATCH COPS Shut Down PORTLAND PUNK PROTESTERS Blocking Traffic [Video],0,0
 Fox News Attacks Obama’s National Cancer Initiative By Claiming Obamacare Won’t Cover It,0,0
Beirut activists hold vigil in tribute to murdered women,1,1
“We are progressive”: Activist Defends $190K Payout To Illegal Alien By Taxpayers For Being Turned Over To ICE [Video],0,0
Japan says U.S. withdrawal from global climate pact 'regrettable',1,1
MULTI-MILLIONAIRE #NFL PLAYERS Take Knee During National Anthem On 9-11 To Protest “OPPRESSION” Next To Armed Forces Who Risk Their Lives For Less Than 20K Per Year [VIDEO],0,0
UK's May to visit China around Jan. 31: Sky News,1,1
AN INSIDE LOOK AT OBAMA’S 5-STAR SUMMER VACATION RETREAT: Meanwhile…62% Of Americans Won’t Be Taking A Vacation This Summer,0,0
"Exclusive: Trump would talk to North Korea's Kim, wants to renegotiate climate accord",1,1
"North Korea soldier who defected regains consciousness, needs further care",1,1
EU citizens leaving UK pushes down net migration after Brexit vote,1,1
 Trump Gives Insane Warning On Religious Right Network To Scare People Into Voting For Him (VIDEO),0,0
" This Major U.S. City Is Now So Polluted, People With Asthma Are Choking To Death (VIDEO)",0,0
"WHEN IT COMES TO IRAN, Obama Just Can’t Help Himself: U.S. Allies Say Obama Has Secretly Chosen Sides In Saudi Arabia, Iran Conflict",0,0
Exclusive: Super PACs backing Republican Cruz buy $2.4 million in ads in eight states,1,1
HOW COLLEGES ARE DESTROYING Free Speech: “Emergency counseling sessions” Offered After “TRUMP” Word Was Written On Sidewalk In Chalk,0,0
"Pence visits Afghanistan, says U.S. will 'see this through'",1,1
EPA aims to end Trump's freeze on contracts and grants on Friday,1,1
Son-in-law Kushner poised to wield clout in Trump presidency,1,1
BOTTOM FEEDERS PAINT “TEAR IT DOWN” on New Orleans’ Joan of Arc Statue,0,0
"WATCH FUNNIEST MAN In American Politics Ridicule Liberals, Atheists And Anti-American Jackasses",0,0
 Trump Blames Baton Rouge Police Shooting On Obama’s ‘Lack Of Leadership’ (TWEETS),0,0
"UNHOLY ALLIANCE: Hillary Clinton’s Saudi Sponsors Support Terrorism, Islamist Extremism",0,0
"Pennsylvania budget to go into effect, ending long stalemate",1,1
 WATCH: White Trump Voter Tells Fox That President Obama Is To Blame For Racism,0,0
Crisis over Catalan independence nears crucial few days,1,1
Trump says new trade orders set stage for manufacturing revival,1,1
HUD SECRETARY BEN CARSON Ending Obama’s Illegal Section 8 Housing Grant Scheme,0,0
SHOCKING PHYSICAL ABUSE REVEALED: Former Secret Service Agent Says Agents Faced Predicament About How To Protect Bill From Physical Violence By Hillary [VIDEO],0,0
Kind Woman Brings Beer to Reporter During Hurricane Report: “Have some Galveston beer!” [Video],0,0
VERY DECEPTIVE CLINTON ADS Have Trump Saying The ‘F WORD’ But He Never Said It [Video],0,0
" This New Poll Is TERRIFIC News For Democrats, Really BAD NEWS For Trump",0,0
CLASSLESS CLINTONS Spew Coordinated Lies Against Trump On Late Night Shows: Imply Trump is a Dictator [Video],0,0
Downfall of ex-Samsung strategy chief leaves 'salarymen' disillusioned,1,1
"BEYOND MISSION CREEP: U.S. Planning to Send 1,000 More Ground Troops into Syria",0,0
Macron lawmakers admonished for partying in French parliament,1,1
House Republican tax chief to huddle with Democrats,1,1
"PRIORITIES: AS VETS LAY DYING, WAITING For Medical Care…Obama’s Crooked VA Spent MILLIONS On Artwork",0,0
OBAMA’S OPEN BORDERS: ILLEGAL ALIEN DEPORTED 14 TIMES Arrested On Meth Charges,0,0
WATCH: JUAN HERNANDEZ Tells How He Was CHASED And BEATEN By Anti-Trump COWARDS Who Sucker Punch People And Run In Packs,0,0
 WATCH: Racist Republican Gets Her A** Handed To Her For Claiming Trump Campaign Wasn’t Racist,0,0
Draft U.N. blacklist names Saudi coalition for killing children in Yemen,1,1
 Sean Spicer Dreams Up Brand-New Fake Terrorist Attack To Defend Trump’s Muslim Ban,0,0
 BREAKING: Someone Else Connected To Trump Is Under Investigation For Colluding With Russia (DETAILS),0,0
"BYE-BYE HARVEY! WEINSTEIN’S WIFE, Mother of His Young Kids Is LEAVING…Here’s What She’s Saying To The Victims",0,0
 Spicer: It Would Be ‘Misguided And Wrong’ To NOT Handcuff 5-Year-Old Muslim Children (VIDEO),0,0
We don't know what Trump has decided on Paris climate deal: Germany,1,1
Ex-rival sues Illinois House speaker for 'dirty' election tactics,1,1
 Racist White Football Player Goes Free After Raping Black Disabled Teen With Coat Hanger (VIDEO),0,0
OBAMACARE: Wheels Slowly Falling Off The Socialized Healthcare Train…Billions Wasted,0,0
Nearly half Australians shrink at prospect of President Trump: poll,1,1
Hostile same-sex marriage vote spurs Australia to amend anti-hate law,1,1
Hurricane Irma poses toughest test for U.S. nuclear industry since Fukushima,1,1
Senate plans September hearings on health insurance market,1,1
Pence cancels trip to work on healthcare as House vote looms,1,1
" Trump’s Press Secretary Falls Apart, Exposes His Lie About Obamacare Vote (VIDEO)",0,0
"ILLEGAL ALIEN SMILES FOR MUG SHOT After Stabbing Father Of Two “At Least” 89 Times…Saws Liver Out, Leaves On Victim’s Chest For Police",0,0
 Trump’s Border Wall Sh*t Just Got Real – Texans Receive Notices To Sell Or Have Their Land Taken,0,0
Venezuela Maduro warns of repeat elections in states won by opposition,1,1
" Republicans Want A Trump/Gingrich Ticket, Think Six Wives Will Appeal To Women",0,0
" D.L. Hughley Slams Trump’s Racism, Reminds The World Why He Is A Comedy Legend (VIDEO)",0,0
NAME OF REPUBLICAN BILLIONAIRE DONOR Committed To Taking Down Trump Is Exposed…Will It Affect Her Business?,0,0
DONALD TRUMP’S SEVEN ACTIONS To Protect American Workers,0,0
REEBOK JOINS The Left’s War Against President Trump…Berates Him On Twitter For Complimenting French President Macron’s Wife,0,0
 Trump Has Ruined His Own Name So Badly His Hotels Resort To DRASTIC Steps To Bring In Business,0,0
House to vote on self-driving car legislation next week,1,1
"Commander of Lesotho defense force shot dead, South Africa calls for calm",1,1
 Sheriff David Clarke Becomes An Internet Joke For Threatening To Poke People ‘In The Eye’,0,0
BEST MELTDOWN OF 2016! TUCKER CARLSON BLASTS Senior “Writer” At Newsweek: “Was Trump In A Mental Hospital Or Not?…Answer The Question!” [VIDEO],0,0
"[VIDEO] THEY BURNED DOWN CITIES…14 Yr Old Doused A Non-White Baltimore Business Owner With Lighter Fluid, Lit Him On Fire…Barack Obama Thanked Them Yesterday",0,0
Kansas budget woes weigh on state's credit ratings,1,1
U.S. bars throwing 'covfefe' parties for televised Comey testimony,1,1
BREAKING ATTACK AT #NotreDame Cathedral: You Won’t Believe What a Terrorist Just Used to Attack a Police Officer Near Notre Dame Cathedral,0,0
New York Republican Zeldin opposes tax bill,1,1
Czech foreign minister lightly injured in car accident: ministry,1,1
MUELLER’S FBI RAID Of Paul Manafort and Wife Proves Special Council’s Agents Playing Too Rough,0,0
LEFT-WING AUTHOR Blasts Democrats for “Scandal-Mongering”: “Rachel Maddow’s dots may never connect.” [Video],0,0
(VIDEO) DELUSIONAL OBAMA: I’VE RESTORED THE US AS THE ‘MOST RESPECTED COUNTRY IN THE WORLD’,0,0
Former California state senator pleads guilty to corruption charge,1,1
Draft opposition statement calls for Assad to leave at start of transition: Arabiya,1,1
"Trump budget preserves aid for Israel, other countries being evaluated: State Dept.",1,1
 Queen’s Brian May: We Don’t Want Our Music Used In Trump’s ‘Unsavory Campaign’,0,0
 CPAC Cowards Run For The Hills As Milo Pedophilia Controversy Heats Up (IMAGES),0,0
BREAKING: THE SUPREME COURT RULES AGAINST THE EPA ON POWER PLANT REGULATIONS,0,0
Another Revision in Las Vegas Mass Shooting – Amid Mandalay Bay Security Guard’s Media Silence,0,0
WATCH: ESTABLISHMENT REPUBLICAN Pollster Tries Desperately To Turn Alabama Voters Against Roy Moore…Gets BIG Surprise,0,0
HOLLYWEIRD LIB SUSAN SARANDON Compares Muslim Refugees To Jesus’ Family,0,0
"Governor, Army Corps block deadline extension for Dakota pipeline protesters",1,1
VIDEO SHOWS SCARY TRUTH About What Decades Of Democrat Ruled #DETROIT Looks Like Today…While Dem Mayor Tells Glowing Story Of “Success”,0,0
YIKES! NEW BILL CLINTON RAPE Details Emerge: “Her mouth was all swollen up…It was cut…Her pantyhose were all ripped”,0,0
"DID BEYONCE AND JAY Z’s “Vacation” To Communist Cuba Set Stage For Obama To Pardon Fugitive, Black Panther Cop Killer?",0,0
Canada's Trudeau says spoke with Trump about Syria air strikes,1,1
"Poland gives government key election role, opposition sounds alarm",1,1
Russia's ruling party says to back Putin if he seeks new term,1,1
 Fabulous 7-Year-Old Protests Transphobia For His Trans Best Friend (IMAGE),0,0
 Youth Pastor Rapes Teen Girl And Church Demands She Apologize To Her Rapist’s Wife,0,0
" Trump BETRAYS House Republicans, HUMILIATES Them For Trying To Weaken Ethics Office (TWEETS)",0,0
" WATCH: GOP Chair Says ‘People Don’t Care’ About Trump’s Treatment Of Women, Gets Destroyed By Fox Host",0,0
TRUMP WINS NEW YORK IN A LANDSLIDE: Will Third Place For Cruz Be A Game Changer?,0,0
“We are progressive”: Activist Defends $190K Payout To Illegal Alien By Taxpayers For Being Turned Over To ICE [Video],0,0
" Racist, Islamophobic Hotel Clerk Has Unarmed Man Brutally Arrested For Speaking Arabic (VIDEO)",0,0
"STUDENTS USE “Free Speech” Wall To Paint “offensive, hurtful” Message Supporting Trump… Hispanic Students Call Emergency Meeting [VIDEO]",0,0
Pope meets Myanmar's military chief in shadow of Rohingya crisis,1,1
 Racists DISGUSTINGLY Attack And Blame President Obama For Torture Of White Disabled Man,0,0
(Video) Colonel Ralph Peters Hammers Obama on Putin and Russian Airstrikes in Syria: “…our president is a deer caught in the headlights of history.”,0,0
U.N. must take 'serious' action against North Korea over missile: Nikki Haley,1,1
"In Ohio, a struggle for the soul of the Democratic Party is playing out",1,1
THE NUMBERS ARE IN: Here’s How The Catholics Voted In This Historic Election,0,0
President Obama Arrives in Cuba,0,0
Transport minister doesn't think Britain will leave EU without a deal,1,1
Canada deported hundreds to war-torn countries: government data,1,1
EXPOSED: Facebook Blacklists Conservative News & Falsified ‘Black Lives Matter’ Trend,0,0
MUST WATCH VIDEO: Obama Tries To Trash Trump But Turns Into A Babbling Mess [Video],0,0
"Jordan's King rejects change in status of Jerusalem, its holy sites",1,1
 Tone Deaf Trump: Congrats Rep. Scalise On Losing Weight After You Almost Died,0,0
INSTANTVIEW: House Republicans pass revised Obamacare overhaul,1,1
Virginia governor says confident campaign donor was legitimate,1,1
Kerry says he accepts U.S. intelligence assessment on Russian hacking,1,1
HEARTBREAKING: Baby Charlie Gard’s Parents End Legal Battle to Come to the US [Video],0,0
U.S. lawmakers say Afghanistan corruption threatens future spending,1,1
BREAKING REPORT: CLINTON AND TWO AIDES BROKE NATIONAL SECURITY LAWS,0,0
